Region,Date,New Cases,New Cases (cumulative),Reinfections,Reinfections (cumulative),New Daily Deaths,New Daily Deaths (cumulative),New Hospital Admissions,New Hospital Admissions (cumulative),"New Vaccinations, 1st dose","New Vaccinations, 1st dose (cumulative)","New Vaccinations, 2nd dose","New Vaccinations, 2nd dose (cumulative)","New Vaccinations, Booster","New Vaccinations, Booster (cumulative)"
Midlands,29/10/2021,6085,1562065,80.0,14085.0,23.0,26078.0,143.0,98099.0,5668.0,7770599.0,3547.0,7140266.0,43749.0,1196372.0
Midlands,28/10/2021,6521,1555980,82.0,14005.0,33.0,26055.0,173.0,97956.0,6013.0,7764931.0,3337.0,7136719.0,45980.0,1152623.0
Midlands,27/10/2021,6900,1549459,69.0,13923.0,24.0,26022.0,173.0,97783.0,6664.0,7758918.0,3243.0,7133382.0,43148.0,1106643.0
Midlands,26/10/2021,6419,1542559,75.0,13854.0,33.0,25998.0,165.0,97610.0,5463.0,7752254.0,3176.0,7130139.0,39926.0,1063495.0
Midlands,25/10/2021,7609,1536140,95.0,13779.0,24.0,25965.0,140.0,97445.0,3422.0,7746791.0,3233.0,7126963.0,32364.0,1023569.0
Midlands,24/10/2021,5732,1528531,73.0,13684.0,26.0,25941.0,131.0,97305.0,2661.0,7743369.0,3162.0,7123730.0,29077.0,991205.0
Midlands,23/10/2021,5665,1522799,86.0,13611.0,30.0,25915.0,129.0,97174.0,4544.0,7740708.0,5766.0,7120568.0,59548.0,962128.0
Midlands,22/10/2021,6311,1517134,74.0,13525.0,19.0,25885.0,149.0,97045.0,6760.0,7736164.0,3943.0,7114802.0,43845.0,902580.0
Midlands,21/10/2021,6973,1510823,90.0,13451.0,15.0,25866.0,173.0,96896.0,7494.0,7729404.0,4074.0,7110859.0,46587.0,858735.0
Midlands,20/10/2021,8110,1503850,88.0,13361.0,32.0,25851.0,170.0,96723.0,7515.0,7721910.0,3631.0,7106785.0,40801.0,812148.0
Midlands,19/10/2021,8238,1495740,106.0,13273.0,25.0,25819.0,188.0,96553.0,6467.0,7714395.0,3463.0,7103154.0,33897.0,771347.0
Midlands,18/10/2021,9043,1487502,100.0,13167.0,23.0,25794.0,148.0,96365.0,7115.0,7707928.0,3091.0,7099691.0,24710.0,737450.0
Midlands,17/10/2021,6956,1478459,78.0,13067.0,25.0,25771.0,137.0,96217.0,1814.0,7700813.0,3250.0,7096600.0,23130.0,712740.0
Midlands,16/10/2021,5834,1471503,70.0,12989.0,21.0,25746.0,159.0,96080.0,3288.0,7698999.0,6331.0,7093350.0,57790.0,689610.0
Midlands,15/10/2021,6862,1465669,58.0,12919.0,22.0,25725.0,163.0,95921.0,6884.0,7695711.0,4334.0,7087019.0,36974.0,631820.0
Midlands,14/10/2021,7948,1458807,119.0,12861.0,24.0,25703.0,142.0,95758.0,7505.0,7688827.0,4019.0,7082685.0,39472.0,594846.0
Midlands,13/10/2021,8108,1450859,102.0,12742.0,19.0,25679.0,138.0,95616.0,7943.0,7681322.0,3976.0,7078666.0,33745.0,555374.0
Midlands,12/10/2021,8385,1442751,122.0,12640.0,28.0,25660.0,149.0,95478.0,7778.0,7673379.0,4144.0,7074690.0,31666.0,521629.0
Midlands,11/10/2021,9228,1434366,91.0,12518.0,22.0,25632.0,154.0,95329.0,7114.0,7665601.0,3825.0,7070546.0,21565.0,489963.0
Midlands,10/10/2021,6837,1425138,65.0,12427.0,13.0,25610.0,116.0,95175.0,2165.0,7658487.0,3585.0,7066721.0,19106.0,468398.0
Midlands,09/10/2021,5979,1418301,86.0,12362.0,17.0,25597.0,132.0,95059.0,4425.0,7656322.0,7061.0,7063136.0,50217.0,449292.0
Midlands,08/10/2021,6806,1412322,75.0,12276.0,26.0,25580.0,128.0,94927.0,7164.0,7651897.0,4725.0,7056075.0,33490.0,399075.0
Midlands,07/10/2021,7534,1405516,95.0,12201.0,18.0,25554.0,135.0,94799.0,7077.0,7644733.0,4239.0,7051350.0,35781.0,365585.0
Midlands,06/10/2021,7745,1397982,83.0,12106.0,20.0,25536.0,119.0,94664.0,7507.0,7637656.0,4064.0,7047111.0,31037.0,329804.0
Midlands,05/10/2021,7676,1390237,99.0,12023.0,21.0,25516.0,128.0,94545.0,7655.0,7630149.0,4461.0,7043047.0,25666.0,298767.0
Midlands,04/10/2021,8212,1382561,74.0,11924.0,18.0,25495.0,127.0,94417.0,6213.0,7622494.0,3912.0,7038586.0,20433.0,273101.0
Midlands,03/10/2021,6623,1374349,64.0,11850.0,11.0,25477.0,130.0,94290.0,1918.0,7616281.0,3630.0,7034674.0,17393.0,252668.0
Midlands,02/10/2021,5246,1367726,38.0,11786.0,17.0,25466.0,99.0,94160.0,3516.0,7614363.0,6001.0,7031044.0,37241.0,235275.0
Midlands,01/10/2021,5879,1362480,69.0,11748.0,23.0,25449.0,121.0,94061.0,6609.0,7610847.0,4880.0,7025043.0,26550.0,198034.0
Midlands,30/09/2021,6637,1356601,78.0,11679.0,15.0,25426.0,116.0,93940.0,5752.0,7604238.0,4797.0,7020163.0,27530.0,171484.0
Midlands,29/09/2021,6862,1349964,90.0,11601.0,17.0,25411.0,129.0,93824.0,5010.0,7598486.0,5085.0,7015366.0,25446.0,143954.0
Midlands,28/09/2021,7196,1343102,101.0,11511.0,23.0,25394.0,113.0,93695.0,5518.0,7593476.0,5289.0,7010281.0,17259.0,118508.0
Midlands,27/09/2021,8111,1335906,86.0,11410.0,18.0,25371.0,127.0,93582.0,4604.0,7587958.0,4846.0,7004992.0,14703.0,101249.0
Midlands,26/09/2021,6030,1327795,68.0,11324.0,17.0,25353.0,104.0,93455.0,1619.0,7583354.0,4345.0,7000146.0,10020.0,86546.0
Midlands,25/09/2021,5593,1321765,71.0,11256.0,24.0,25336.0,86.0,93351.0,3534.0,7581735.0,8651.0,6995801.0,19570.0,76526.0
Midlands,24/09/2021,6274,1316172,73.0,11185.0,20.0,25312.0,101.0,93265.0,4393.0,7578201.0,6473.0,6987150.0,16464.0,56956.0
Midlands,23/09/2021,6979,1309898,101.0,11112.0,18.0,25292.0,124.0,93164.0,4031.0,7573808.0,6517.0,6980677.0,13960.0,40492.0
Midlands,22/09/2021,7185,1302919,75.0,11011.0,24.0,25274.0,110.0,93040.0,4012.0,7569777.0,6770.0,6974160.0,10268.0,26532.0
Midlands,21/09/2021,7625,1295734,90.0,10936.0,22.0,25250.0,123.0,92930.0,2829.0,7565765.0,7082.0,6967390.0,6323.0,16264.0
Midlands,20/09/2021,8029,1288109,105.0,10846.0,30.0,25228.0,114.0,92807.0,2496.0,7562936.0,6662.0,6960308.0,2729.0,9941.0
Midlands,19/09/2021,6067,1280080,84.0,10741.0,14.0,25198.0,123.0,92693.0,2116.0,7560440.0,6738.0,6953646.0,576.0,7212.0
Midlands,18/09/2021,4863,1274013,42.0,10657.0,19.0,25184.0,102.0,92570.0,4359.0,7558324.0,13928.0,6946908.0,1377.0,6636.0
Midlands,17/09/2021,5134,1269150,57.0,10615.0,30.0,25165.0,112.0,92468.0,2788.0,7553965.0,9499.0,6932980.0,1211.0,5259.0
Midlands,16/09/2021,5274,1264016,56.0,10558.0,19.0,25135.0,138.0,92356.0,3407.0,7551177.0,9906.0,6923481.0,743.0,4048.0
Midlands,15/09/2021,5216,1258742,66.0,10502.0,21.0,25116.0,110.0,92218.0,3341.0,7547770.0,9429.0,6913575.0,205.0,3305.0
Midlands,14/09/2021,5380,1253526,88.0,10436.0,28.0,25095.0,128.0,92108.0,3312.0,7544429.0,9448.0,6904146.0,485.0,3100.0
Midlands,13/09/2021,5907,1248146,81.0,10348.0,14.0,25067.0,133.0,91980.0,2790.0,7541117.0,9651.0,6894698.0,55.0,2615.0
Midlands,12/09/2021,4190,1242239,53.0,10267.0,34.0,25053.0,133.0,91847.0,2367.0,7538327.0,9232.0,6885047.0,15.0,2560.0
Midlands,11/09/2021,3846,1238049,48.0,10214.0,18.0,25019.0,123.0,91714.0,4238.0,7535960.0,15403.0,6875815.0,6.0,2545.0
Midlands,10/09/2021,4751,1234203,76.0,10166.0,26.0,25001.0,133.0,91591.0,3876.0,7531722.0,12614.0,6860412.0,76.0,2539.0
Midlands,09/09/2021,5528,1229452,84.0,10090.0,31.0,24975.0,147.0,91458.0,3959.0,7527846.0,14405.0,6847798.0,153.0,2463.0
Midlands,08/09/2021,5697,1223924,92.0,10006.0,25.0,24944.0,224.0,91311.0,3438.0,7523887.0,11662.0,6833393.0,147.0,2310.0
Midlands,07/09/2021,6336,1218227,88.0,9914.0,31.0,24919.0,153.0,91087.0,3427.0,7520449.0,12362.0,6821731.0,41.0,2163.0
Midlands,06/09/2021,7168,1211891,104.0,9826.0,22.0,24888.0,147.0,90934.0,3315.0,7517022.0,11886.0,6809369.0,34.0,2122.0
Midlands,05/09/2021,5059,1204723,80.0,9722.0,25.0,24866.0,124.0,90787.0,3330.0,7513707.0,11676.0,6797483.0,10.0,2088.0
Midlands,04/09/2021,4974,1199664,56.0,9642.0,26.0,24841.0,148.0,90663.0,6977.0,7510377.0,21571.0,6785807.0,60.0,2078.0
Midlands,03/09/2021,5884,1194690,72.0,9586.0,21.0,24815.0,150.0,90515.0,5732.0,7503400.0,15656.0,6764236.0,25.0,2018.0
Midlands,02/09/2021,6018,1188806,82.0,9514.0,29.0,24794.0,123.0,90365.0,6487.0,7497668.0,18076.0,6748580.0,25.0,1993.0
Midlands,01/09/2021,6394,1182788,87.0,9432.0,28.0,24765.0,152.0,90242.0,6604.0,7491181.0,18323.0,6730504.0,19.0,1968.0
Midlands,31/08/2021,6897,1176394,82.0,9345.0,20.0,24737.0,143.0,90090.0,5819.0,7484577.0,18255.0,6712181.0,17.0,1949.0
Midlands,30/08/2021,5260,1169497,69.0,9263.0,29.0,24717.0,156.0,89947.0,3030.0,7478758.0,9607.0,6693926.0,5.0,1932.0
Midlands,29/08/2021,4100,1164237,48.0,9194.0,29.0,24688.0,145.0,89791.0,4268.0,7475728.0,13993.0,6684319.0,6.0,1927.0
Midlands,28/08/2021,4110,1160137,45.0,9146.0,30.0,24659.0,133.0,89646.0,7004.0,7471460.0,22836.0,6670326.0,14.0,1921.0
Midlands,27/08/2021,5092,1156027,69.0,9101.0,24.0,24629.0,156.0,89513.0,6483.0,7464456.0,20700.0,6647490.0,7.0,1907.0
Midlands,26/08/2021,5563,1150935,93.0,9032.0,24.0,24605.0,148.0,89357.0,8909.0,7457973.0,22025.0,6626790.0,12.0,1900.0
Midlands,25/08/2021,5879,1145372,79.0,8939.0,22.0,24581.0,189.0,89209.0,8201.0,7449064.0,22040.0,6604765.0,15.0,1888.0
Midlands,24/08/2021,5837,1139493,84.0,8860.0,22.0,24559.0,157.0,89020.0,9968.0,7440863.0,22868.0,6582725.0,14.0,1873.0
Midlands,23/08/2021,6362,1133656,97.0,8776.0,20.0,24537.0,161.0,88863.0,7349.0,7430895.0,20234.0,6559857.0,12.0,1859.0
Midlands,22/08/2021,4813,1127294,66.0,8679.0,33.0,24517.0,135.0,88702.0,6332.0,7423546.0,18770.0,6539623.0,9.0,1847.0
Midlands,21/08/2021,4922,1122481,60.0,8613.0,17.0,24484.0,127.0,88567.0,12642.0,7417214.0,34392.0,6520853.0,12.0,1838.0
Midlands,20/08/2021,5121,1117559,55.0,8553.0,19.0,24467.0,145.0,88440.0,9623.0,7404572.0,26404.0,6486461.0,10.0,1826.0
Midlands,19/08/2021,5659,1112438,90.0,8498.0,17.0,24448.0,162.0,88295.0,8789.0,7394949.0,27524.0,6460057.0,23.0,1816.0
Midlands,18/08/2021,6115,1106779,91.0,8408.0,18.0,24431.0,165.0,88133.0,7499.0,7386160.0,24926.0,6432533.0,21.0,1793.0
Midlands,17/08/2021,5980,1100664,102.0,8317.0,18.0,24413.0,166.0,87968.0,5391.0,7378661.0,22378.0,6407607.0,17.0,1772.0
Midlands,16/08/2021,6199,1094684,106.0,8215.0,17.0,24395.0,165.0,87802.0,4737.0,7373270.0,20127.0,6385229.0,6.0,1755.0
Midlands,15/08/2021,4542,1088485,60.0,8109.0,18.0,24378.0,144.0,87637.0,6520.0,7368533.0,21165.0,6365102.0,13.0,1749.0
Midlands,14/08/2021,4444,1083943,51.0,8049.0,23.0,24360.0,124.0,87493.0,8062.0,7362013.0,33585.0,6343937.0,9.0,1736.0
Midlands,13/08/2021,4772,1079499,58.0,7998.0,26.0,24337.0,143.0,87369.0,5264.0,7353951.0,24328.0,6310352.0,10.0,1727.0
Midlands,12/08/2021,5706,1074727,94.0,7940.0,20.0,24311.0,152.0,87226.0,6453.0,7348687.0,30810.0,6286024.0,31.0,1717.0
Midlands,11/08/2021,5787,1069021,79.0,7846.0,18.0,24291.0,166.0,87074.0,6038.0,7342234.0,25987.0,6255214.0,28.0,1686.0
Midlands,10/08/2021,5495,1063234,80.0,7767.0,14.0,24273.0,142.0,86908.0,4202.0,7336196.0,21374.0,6229227.0,11.0,1658.0
Midlands,09/08/2021,5927,1057739,103.0,7687.0,10.0,24259.0,130.0,86766.0,3459.0,7331994.0,19118.0,6207853.0,8.0,1647.0
Midlands,08/08/2021,4054,1051812,43.0,7584.0,11.0,24249.0,112.0,86636.0,4172.0,7328535.0,17840.0,6188735.0,3.0,1639.0
Midlands,07/08/2021,3912,1047758,61.0,7541.0,20.0,24238.0,117.0,86524.0,6793.0,7324363.0,32668.0,6170895.0,20.0,1636.0
Midlands,06/08/2021,4902,1043846,72.0,7480.0,14.0,24218.0,131.0,86407.0,5162.0,7317570.0,24932.0,6138227.0,17.0,1616.0
Midlands,05/08/2021,5658,1038944,76.0,7408.0,16.0,24204.0,123.0,86276.0,4557.0,7312408.0,22648.0,6113295.0,14.0,1599.0
Midlands,04/08/2021,5723,1033286,93.0,7332.0,15.0,24188.0,143.0,86153.0,5129.0,7307851.0,24567.0,6090647.0,19.0,1585.0
Midlands,03/08/2021,5268,1027563,70.0,7239.0,11.0,24173.0,123.0,86010.0,4347.0,7302722.0,16215.0,6066080.0,11.0,1566.0
Midlands,02/08/2021,5225,1022295,93.0,7169.0,9.0,24162.0,125.0,85887.0,3897.0,7298375.0,12163.0,6049865.0,7.0,1555.0
Midlands,01/08/2021,3662,1017070,56.0,7076.0,21.0,24153.0,117.0,85762.0,3809.0,7294478.0,15333.0,6037702.0,12.0,1548.0
Midlands,31/07/2021,3712,1013408,70.0,7020.0,17.0,24132.0,119.0,85645.0,6467.0,7290669.0,32943.0,6022369.0,9.0,1536.0
Midlands,30/07/2021,4137,1009696,56.0,6950.0,21.0,24115.0,111.0,85526.0,5030.0,7284202.0,21614.0,5989426.0,13.0,1527.0
Midlands,29/07/2021,4724,1005559,66.0,6894.0,8.0,24094.0,134.0,85415.0,5088.0,7279172.0,19516.0,5967812.0,12.0,1514.0
Midlands,28/07/2021,5170,1000835,75.0,6828.0,8.0,24086.0,131.0,85281.0,5470.0,7274084.0,21863.0,5948296.0,4.0,1502.0
Midlands,27/07/2021,4895,995665,83.0,6753.0,12.0,24078.0,126.0,85150.0,4829.0,7268614.0,18265.0,5926433.0,11.0,1498.0
Midlands,26/07/2021,4961,990770,87.0,6670.0,7.0,24066.0,151.0,85024.0,4322.0,7263785.0,17393.0,5908168.0,19.0,1487.0
Midlands,25/07/2021,3738,985809,49.0,6583.0,12.0,24059.0,133.0,84873.0,3951.0,7259463.0,18357.0,5890775.0,10.0,1468.0
Midlands,24/07/2021,3711,982071,51.0,6534.0,15.0,24047.0,122.0,84740.0,7485.0,7255512.0,33338.0,5872418.0,13.0,1458.0
Midlands,23/07/2021,4520,978360,47.0,6483.0,14.0,24032.0,136.0,84618.0,6528.0,7248027.0,25175.0,5839080.0,17.0,1445.0
Midlands,22/07/2021,5139,973840,55.0,6436.0,13.0,24018.0,144.0,84482.0,5842.0,7241499.0,26231.0,5813905.0,14.0,1428.0
Midlands,21/07/2021,5956,968701,76.0,6381.0,5.0,24005.0,146.0,84338.0,6172.0,7235657.0,24596.0,5787674.0,14.0,1414.0
Midlands,20/07/2021,6557,962745,104.0,6305.0,5.0,24000.0,140.0,84192.0,5138.0,7229485.0,19702.0,5763078.0,7.0,1400.0
Midlands,19/07/2021,8220,956188,122.0,6201.0,15.0,23995.0,119.0,84052.0,4857.0,7224347.0,18162.0,5743376.0,9.0,1393.0
Midlands,18/07/2021,6371,947968,76.0,6079.0,14.0,23980.0,142.0,83933.0,5008.0,7219490.0,19298.0,5725214.0,8.0,1384.0
Midlands,17/07/2021,6800,941597,83.0,6003.0,9.0,23966.0,116.0,83791.0,10781.0,7214482.0,34127.0,5705916.0,12.0,1376.0
Midlands,16/07/2021,9837,934797,121.0,5920.0,5.0,23957.0,107.0,83675.0,7403.0,7203701.0,24853.0,5671789.0,19.0,1364.0
Midlands,15/07/2021,10987,924960,174.0,5799.0,7.0,23952.0,134.0,83568.0,8634.0,7196298.0,29633.0,5646936.0,16.0,1345.0
Midlands,14/07/2021,9484,913973,128.0,5625.0,5.0,23945.0,114.0,83434.0,7632.0,7187664.0,22648.0,5617303.0,10.0,1329.0
Midlands,13/07/2021,8290,904489,108.0,5497.0,9.0,23940.0,135.0,83320.0,6981.0,7180032.0,20148.0,5594655.0,8.0,1319.0
Midlands,12/07/2021,8019,896199,108.0,5389.0,4.0,23931.0,122.0,83185.0,5760.0,7173051.0,14034.0,5574507.0,12.0,1311.0
Midlands,11/07/2021,5208,888180,50.0,5281.0,3.0,23927.0,97.0,83063.0,6330.0,7167291.0,13901.0,5560473.0,8.0,1299.0
Midlands,10/07/2021,4818,882972,51.0,5231.0,6.0,23924.0,82.0,82966.0,14290.0,7160961.0,30551.0,5546572.0,22.0,1291.0
Midlands,09/07/2021,5312,878154,64.0,5180.0,9.0,23918.0,78.0,82884.0,11756.0,7146671.0,21760.0,5516021.0,15.0,1269.0
Midlands,08/07/2021,5514,872842,73.0,5116.0,3.0,23909.0,80.0,82806.0,12646.0,7134915.0,21128.0,5494261.0,15.0,1254.0
Midlands,07/07/2021,6019,867328,81.0,5043.0,5.0,23906.0,82.0,82726.0,12259.0,7122269.0,19893.0,5473133.0,12.0,1239.0
Midlands,06/07/2021,5744,861309,93.0,4962.0,3.0,23901.0,99.0,82644.0,10218.0,7110010.0,14879.0,5453240.0,10.0,1227.0
Midlands,05/07/2021,5445,855565,87.0,4869.0,6.0,23898.0,81.0,82545.0,9055.0,7099792.0,15317.0,5438361.0,14.0,1217.0
Midlands,04/07/2021,3954,850120,51.0,4782.0,9.0,23892.0,81.0,82464.0,10807.0,7090737.0,16261.0,5423044.0,5.0,1203.0
Midlands,03/07/2021,3682,846166,49.0,4731.0,4.0,23883.0,50.0,82383.0,23199.0,7079930.0,27689.0,5406783.0,17.0,1198.0
Midlands,02/07/2021,4008,842484,75.0,4682.0,6.0,23879.0,73.0,82333.0,15840.0,7056731.0,19641.0,5379094.0,13.0,1181.0
Midlands,01/07/2021,4227,838476,75.0,4607.0,3.0,23873.0,72.0,82260.0,18036.0,7040891.0,22624.0,5359453.0,7.0,1168.0
Midlands,30/06/2021,4103,834249,67.0,4532.0,5.0,23870.0,59.0,82188.0,18796.0,7022855.0,17603.0,5336829.0,44.0,1161.0
Midlands,29/06/2021,3935,830146,64.0,4465.0,2.0,23865.0,41.0,82129.0,18000.0,7004059.0,17073.0,5319226.0,42.0,1117.0
Midlands,28/06/2021,3967,826211,76.0,4401.0,1.0,23863.0,44.0,82088.0,17459.0,6986059.0,15927.0,5302153.0,20.0,1075.0
Midlands,27/06/2021,2550,822244,60.0,4325.0,1.0,23862.0,36.0,82044.0,23999.0,6968600.0,19272.0,5286226.0,8.0,1055.0
Midlands,26/06/2021,2273,819694,30.0,4265.0,2.0,23861.0,35.0,82008.0,42295.0,6944601.0,29704.0,5266954.0,17.0,1047.0
Midlands,25/06/2021,2327,817421,44.0,4235.0,3.0,23859.0,44.0,81973.0,31345.0,6902306.0,18231.0,5237250.0,19.0,1030.0
Midlands,24/06/2021,2373,815094,49.0,4191.0,3.0,23856.0,41.0,81929.0,32295.0,6870961.0,23898.0,5219019.0,20.0,1011.0
Midlands,23/06/2021,2311,812721,50.0,4142.0,2.0,23853.0,38.0,81888.0,28912.0,6838666.0,18461.0,5195121.0,19.0,991.0
Midlands,22/06/2021,2141,810410,35.0,4092.0,1.0,23851.0,27.0,81850.0,28622.0,6809754.0,17251.0,5176660.0,23.0,972.0
Midlands,21/06/2021,1948,808269,43.0,4057.0,0.0,23850.0,29.0,81823.0,23586.0,6781132.0,13150.0,5159409.0,15.0,949.0
Midlands,20/06/2021,1189,806321,27.0,4014.0,2.0,23850.0,25.0,81794.0,26048.0,6757546.0,11574.0,5146259.0,4.0,934.0
Midlands,19/06/2021,1074,805132,23.0,3987.0,3.0,23848.0,34.0,81769.0,45717.0,6731498.0,34466.0,5134685.0,12.0,930.0
Midlands,18/06/2021,1293,804058,31.0,3964.0,1.0,23845.0,29.0,81735.0,31620.0,6685781.0,24794.0,5100219.0,18.0,918.0
Midlands,17/06/2021,1257,802765,34.0,3933.0,1.0,23844.0,30.0,81706.0,39736.0,6654161.0,26797.0,5075425.0,12.0,900.0
Midlands,16/06/2021,1326,801508,32.0,3899.0,3.0,23843.0,35.0,81676.0,34141.0,6614425.0,29248.0,5048628.0,6.0,888.0
Midlands,15/06/2021,1297,800182,23.0,3867.0,4.0,23840.0,28.0,81641.0,28303.0,6580284.0,27023.0,5019380.0,16.0,882.0
Midlands,14/06/2021,1200,798885,23.0,3844.0,3.0,23836.0,31.0,81613.0,22969.0,6551981.0,26798.0,4992357.0,18.0,866.0
Midlands,13/06/2021,816,797685,20.0,3821.0,0.0,23833.0,28.0,81582.0,25770.0,6529012.0,34086.0,4965559.0,8.0,848.0
Midlands,12/06/2021,731,796869,17.0,3801.0,4.0,23833.0,22.0,81554.0,40420.0,6503242.0,64145.0,4931473.0,18.0,840.0
Midlands,11/06/2021,843,796138,12.0,3784.0,1.0,23829.0,21.0,81532.0,26788.0,6462822.0,47428.0,4867328.0,23.0,822.0
Midlands,10/06/2021,850,795295,30.0,3772.0,2.0,23828.0,27.0,81511.0,28933.0,6436034.0,47888.0,4819900.0,30.0,799.0
Midlands,09/06/2021,949,794445,20.0,3742.0,0.0,23826.0,24.0,81484.0,28363.0,6407101.0,45325.0,4772012.0,25.0,769.0
Midlands,08/06/2021,893,793496,29.0,3722.0,1.0,23826.0,40.0,81460.0,18531.0,6378738.0,46145.0,4726687.0,24.0,744.0
Midlands,07/06/2021,939,792603,27.0,3693.0,0.0,23825.0,24.0,81420.0,13315.0,6360207.0,49436.0,4680542.0,8.0,720.0
Midlands,06/06/2021,616,791664,20.0,3666.0,2.0,23825.0,13.0,81396.0,15040.0,6346892.0,52997.0,4631106.0,9.0,712.0
Midlands,05/06/2021,522,791048,7.0,3646.0,2.0,23823.0,12.0,81383.0,24086.0,6331852.0,97338.0,4578109.0,24.0,703.0
Midlands,04/06/2021,645,790526,14.0,3639.0,3.0,23821.0,11.0,81371.0,21125.0,6307766.0,64538.0,4480771.0,19.0,679.0
Midlands,03/06/2021,639,789881,20.0,3625.0,3.0,23818.0,15.0,81360.0,24907.0,6286641.0,62439.0,4416233.0,14.0,660.0
Midlands,02/06/2021,677,789242,17.0,3605.0,4.0,23815.0,19.0,81345.0,18549.0,6261734.0,61787.0,4353794.0,9.0,646.0
Midlands,01/06/2021,598,788565,10.0,3588.0,2.0,23811.0,18.0,81326.0,11950.0,6243185.0,53915.0,4292007.0,8.0,637.0
Midlands,31/05/2021,436,787967,12.0,3578.0,3.0,23809.0,19.0,81308.0,11388.0,6231235.0,32269.0,4238092.0,5.0,629.0
Midlands,30/05/2021,363,787531,11.0,3566.0,0.0,23806.0,12.0,81289.0,19296.0,6219847.0,39164.0,4205823.0,3.0,624.0
Midlands,29/05/2021,340,787168,12.0,3555.0,3.0,23806.0,15.0,81277.0,27427.0,6200551.0,74061.0,4166659.0,8.0,621.0
Midlands,28/05/2021,432,786828,14.0,3543.0,0.0,23803.0,16.0,81262.0,27703.0,6173124.0,76666.0,4092598.0,14.0,613.0
Midlands,27/05/2021,374,786396,23.0,3529.0,3.0,23803.0,14.0,81246.0,44027.0,6145421.0,74649.0,4015932.0,19.0,599.0
Midlands,26/05/2021,441,786022,21.0,3506.0,2.0,23800.0,20.0,81232.0,41562.0,6101394.0,71999.0,3941283.0,22.0,580.0
Midlands,25/05/2021,407,785581,21.0,3485.0,3.0,23798.0,19.0,81212.0,29595.0,6059832.0,66374.0,3869284.0,16.0,558.0
Midlands,24/05/2021,425,785174,22.0,3464.0,2.0,23795.0,14.0,81193.0,17041.0,6030237.0,56930.0,3802910.0,11.0,542.0
Midlands,23/05/2021,275,784749,7.0,3442.0,2.0,23793.0,18.0,81179.0,18763.0,6013196.0,48078.0,3745980.0,6.0,531.0
Midlands,22/05/2021,235,784474,18.0,3435.0,2.0,23791.0,17.0,81161.0,28280.0,5994433.0,102983.0,3697902.0,14.0,525.0
Midlands,21/05/2021,273,784239,13.0,3417.0,3.0,23789.0,22.0,81144.0,31807.0,5966153.0,72343.0,3594919.0,11.0,511.0
Midlands,20/05/2021,317,783966,12.0,3404.0,2.0,23786.0,25.0,81122.0,43647.0,5934346.0,76340.0,3522576.0,21.0,500.0
Midlands,19/05/2021,348,783649,15.0,3392.0,1.0,23784.0,17.0,81097.0,40900.0,5890699.0,58481.0,3446236.0,10.0,479.0
Midlands,18/05/2021,307,783301,14.0,3377.0,2.0,23783.0,28.0,81080.0,25621.0,5849799.0,56730.0,3387755.0,10.0,469.0
Midlands,17/05/2021,359,782994,16.0,3363.0,1.0,23781.0,21.0,81052.0,10092.0,5824178.0,41292.0,3331025.0,7.0,459.0
Midlands,16/05/2021,249,782635,10.0,3347.0,1.0,23780.0,12.0,81031.0,18063.0,5814086.0,36435.0,3289733.0,6.0,452.0
Midlands,15/05/2021,218,782386,10.0,3337.0,2.0,23779.0,16.0,81019.0,38492.0,5796023.0,65629.0,3253298.0,15.0,446.0
Midlands,14/05/2021,257,782168,11.0,3327.0,1.0,23777.0,15.0,81003.0,31873.0,5757531.0,73371.0,3187669.0,4.0,431.0
Midlands,13/05/2021,299,781911,11.0,3316.0,2.0,23776.0,15.0,80988.0,23404.0,5725658.0,85191.0,3114298.0,12.0,427.0
Midlands,12/05/2021,295,781612,15.0,3305.0,1.0,23774.0,13.0,80973.0,21244.0,5702254.0,88694.0,3029107.0,9.0,415.0
Midlands,11/05/2021,288,781317,9.0,3290.0,3.0,23773.0,12.0,80960.0,13275.0,5681010.0,65373.0,2940413.0,11.0,406.0
Midlands,10/05/2021,424,781029,17.0,3281.0,3.0,23770.0,16.0,80948.0,9819.0,5667735.0,38915.0,2875040.0,8.0,395.0
Midlands,09/05/2021,379,780605,19.0,3264.0,0.0,23767.0,16.0,80932.0,10540.0,5657916.0,35026.0,2836125.0,2.0,387.0
Midlands,08/05/2021,235,780226,8.0,3245.0,1.0,23767.0,17.0,80916.0,20312.0,5647376.0,80297.0,2801099.0,10.0,385.0
Midlands,07/05/2021,292,779991,13.0,3237.0,2.0,23766.0,16.0,80899.0,17377.0,5627064.0,81232.0,2720802.0,9.0,375.0
Midlands,06/05/2021,407,779699,18.0,3224.0,1.0,23764.0,17.0,80883.0,16353.0,5609687.0,87477.0,2639570.0,14.0,366.0
Midlands,05/05/2021,446,779292,23.0,3206.0,0.0,23763.0,22.0,80866.0,18720.0,5593334.0,69117.0,2552093.0,15.0,352.0
Midlands,04/05/2021,428,778846,26.0,3183.0,1.0,23763.0,19.0,80844.0,13922.0,5574614.0,42917.0,2482976.0,3.0,337.0
Midlands,03/05/2021,353,778418,4.0,3157.0,6.0,23762.0,23.0,80825.0,10463.0,5560692.0,26010.0,2440059.0,7.0,334.0
Midlands,02/05/2021,269,778065,11.0,3153.0,2.0,23756.0,16.0,80802.0,13940.0,5550229.0,35840.0,2414049.0,2.0,327.0
